position,pantheraCoverage,pantheraIdentity,alpineCoverage,alpineIdentity,nineSeqCoverage,nineSeqIdentity,product,geneFamily,geneLength
699,5,1,0,1,5,1,other,other,
700,5,1,0,1,5,1,other,other,
701,5,1,0,1,5,1,other,other,
702,5,1,0,1,5,1,other,other,
703,5,1,0,1,5,1,other,other,
704,5,1,0,1,5,1,other,other,
705,5,1,0,1,5,1,other,other,
706,5,1,0,1,5,1,other,other,
707,5,0.4,0,1,5,0.4,other,other,
708,5,1,0,1,5,1,other,other,
709,5,1,0,1,5,1,other,other,
710,5,1,0,1,5,1,other,other,
711,5,1,0,1,5,1,other,other,
712,5,0.67,0,1,5,0.67,other,other,
713,5,1,0,1,5,1,other,other,
714,5,1,0,1,5,1,other,other,
715,5,1,0,1,5,1,other,other,
716,5,0.67,0,1,5,0.67,other,other,
717,5,1,0,1,5,1,other,other,
718,5,1,0,1,5,1,other,other,
719,5,1,0,1,5,1,other,other,
720,5,1,0,1,5,1,other,other,
721,5,1,0,1,5,1,other,other,
722,5,0.47,0,1,5,0.47,other,other,
723,5,0.67,0,1,5,0.67,other,other,
724,5,1,0,1,5,1,other,other,
725,5,1,0,1,5,1,other,other,
726,5,1,0,1,5,1,other,other,
727,5,0.67,0,1,5,0.67,other,other,
728,5,1,0,1,5,1,other,other,
729,5,1,0,1,5,1,other,other,
730,5,1,0,1,5,1,other,other,
731,5,1,0,1,5,1,other,other,
732,5,0.47,0,1,5,0.47,other,other,
733,5,1,0,1,5,1,other,other,
734,5,1,0,1,5,1,other,other,
735,5,0.43,0,1,5,0.43,other,other,
736,5,0.43,0,1,5,0.43,other,other,
737,5,0.21,0,1,5,0.21,other,other,
738,5,0.47,0,1,5,0.47,other,other,
739,5,0.67,0,1,5,0.67,other,other,
740,5,1,0,1,5,1,other,other,
741,5,0.67,0,1,5,0.67,other,other,
742,5,1,0,1,5,1,other,other,
743,5,0.67,0,1,5,0.67,other,other,
744,5,1,3,1,8,1,other,other,
745,5,1,3,1,8,1,other,other,
746,5,1,3,1,8,1,other,other,
747,5,0.27,3,0.5,8,0.44,other,other,
748,5,1,3,1,8,1,other,other,
749,5,1,3,1,8,1,other,other,
750,5,1,3,1,8,1,other,other,
751,5,1,3,1,8,1,other,other,
752,5,1,3,1,8,1,other,other,
753,5,1,3,1,8,1,other,other,
754,5,1,3,1,8,1,other,other,
755,5,1,3,1,8,1,other,other,
756,5,1,3,1,8,1,other,other,
757,5,1,3,1,8,1,other,other,
758,5,1,3,1,8,1,other,other,
759,5,0.67,3,0,8,0.42,other,other,
760,5,0.27,3,0,8,0.33,other,other,
761,5,1,3,0.17,8,0.6,other,other,
762,5,0.47,3,0.5,8,0.2,other,other,
763,5,1,3,0.33,8,0.45,other,other,
764,5,0.67,3,0.5,8,0.58,other,other,
765,5,1,3,1,8,1,other,other,
766,5,1,3,1,8,1,other,other,
767,5,1,3,1,8,1,other,other,
768,5,1,3,1,8,1,other,other,
769,5,1,3,1,8,1,other,other,
770,5,1,3,1,8,1,other,other,
771,5,1,3,0.5,8,0.78,other,other,
772,5,1,3,1,8,1,other,other,
773,5,1,3,1,8,1,other,other,
774,5,1,3,1,8,1,other,other,
775,5,1,3,0.5,8,0.78,other,other,
776,5,1,3,1,8,1,other,other,
777,5,1,3,1,8,1,other,other,
778,5,1,3,1,8,1,other,other,
779,5,1,3,1,8,1,other,other,
780,5,1,3,1,8,1,other,other,
781,5,1,3,1,8,1,other,other,
782,5,1,3,1,8,1,other,other,
783,5,1,3,1,8,1,other,other,
784,5,1,3,1,8,1,other,other,
785,5,1,3,1,8,1,other,other,
786,5,1,3,1,8,1,other,other,
787,5,1,3,0.5,8,0.78,other,other,
788,5,1,3,1,8,1,other,other,
789,5,1,3,1,8,1,other,other,
790,5,1,3,1,8,1,other,other,
791,5,1,3,1,8,1,other,other,
792,5,1,3,1,8,1,other,other,
793,5,0.67,3,0.5,8,0.61,other,other,
794,5,1,3,1,8,1,other,other,
795,5,0.47,3,0.5,8,0.44,other,other,
796,5,1,3,0.5,8,0.78,other,other,
797,5,0.67,3,0.17,8,0.33,other,other,
798,5,1,3,0.17,8,0.58,other,other,
799,5,1,3,0.17,8,0.44,other,other,
800,5,1,3,0.17,8,0.58,other,other,
801,5,1,3,0.5,8,0.78,other,other,
802,5,0.47,3,0.5,8,0.5,other,other,
803,5,1,3,1,8,1,other,other,
804,5,1,3,0.5,8,0.78,other,other,
805,5,1,3,1,8,1,other,other,
806,5,1,3,1,8,1,other,other,
807,5,1,3,1,8,1,other,other,
808,5,1,3,1,8,1,other,other,
809,5,1,3,1,8,1,other,other,
810,5,1,3,1,8,1,other,other,
811,5,1,3,1,8,1,other,other,
812,5,1,3,1,8,1,other,other,
813,5,1,3,1,8,1,other,other,
814,5,0.67,3,0.33,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
815,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
816,5,0.67,3,0.17,8,0.42,12S ribosonal RNA,12S ribosonal RNA,960
817,5,0.67,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
818,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
819,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
820,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
821,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
822,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
823,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
824,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
825,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
826,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
827,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
828,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
829,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
830,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
831,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
832,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
833,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
834,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
835,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
836,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
837,5,0.67,3,0.5,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
838,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
839,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
840,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
841,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
842,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
843,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
844,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
845,5,0.47,3,0.17,8,0.22,12S ribosonal RNA,12S ribosonal RNA,960
846,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
847,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
848,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
849,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
850,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
851,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
852,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
853,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
854,5,1,3,0.17,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
855,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
856,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
857,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
858,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
859,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
860,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
861,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
862,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
863,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
864,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
865,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
866,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
867,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
868,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
869,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
870,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
871,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
872,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
873,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
874,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
875,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
876,5,1,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
877,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
878,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
879,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
880,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
881,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
882,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
883,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
884,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
885,5,1,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
886,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
887,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
888,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
889,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
890,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
891,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
892,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
893,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
894,5,0.47,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
895,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
896,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
897,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
898,5,0.67,3,0.5,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
899,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
900,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
901,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
902,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
903,5,1,3,0.5,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
904,5,0.67,3,0.5,8,0.31,12S ribosonal RNA,12S ribosonal RNA,960
905,5,1,3,0.17,8,1,12S ribosonal RNA,12S ribosonal RNA,960
906,5,0.67,3,0,8,0.42,12S ribosonal RNA,12S ribosonal RNA,960
907,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
908,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
909,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
910,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
911,5,0.67,3,1,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
912,5,1,3,0.17,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
913,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
914,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
915,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
916,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
917,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
918,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
919,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
920,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
921,5,0.47,3,0.17,8,0.22,12S ribosonal RNA,12S ribosonal RNA,960
922,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
923,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
924,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
925,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
926,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
927,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
928,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
929,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
930,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
931,5,0.47,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
932,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
933,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
934,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
935,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
936,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
937,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
938,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
939,5,1,3,0.33,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
940,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
941,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
942,5,1,3,0,8,0.6,12S ribosonal RNA,12S ribosonal RNA,960
943,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
944,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
945,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
946,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
947,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
948,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
949,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
950,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
951,5,0.47,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
952,5,0.47,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
953,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
954,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
955,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
956,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
957,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
958,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
959,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
960,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
961,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
962,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
963,5,1,3,0.17,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
964,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
965,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
966,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
967,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
968,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
969,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
970,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
971,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
972,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
973,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
974,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
975,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
976,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
977,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
978,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
979,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
980,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
981,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
982,5,0.67,3,0.5,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
983,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
984,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
985,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
986,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
987,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
988,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
989,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
990,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
991,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
992,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
993,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
994,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
995,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
996,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
997,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
998,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
999,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1000,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1001,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1002,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1003,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1004,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1005,5,0.47,3,0.33,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
1006,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1007,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1008,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
1009,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1010,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1011,5,1,3,0.5,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
1012,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1013,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1014,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1015,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1016,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1017,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1018,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1019,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
1020,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1021,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1022,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1023,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1024,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1025,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1026,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1027,5,0.67,3,0.33,8,0.5,12S ribosonal RNA,12S ribosonal RNA,960
1028,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1029,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1030,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1031,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1032,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1033,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1034,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1035,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1036,5,1,3,0.17,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
1037,5,0.67,3,0.5,8,0.58,12S ribosonal RNA,12S ribosonal RNA,960
1038,5,0.47,3,0,8,0.2,12S ribosonal RNA,12S ribosonal RNA,960
1039,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1040,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1041,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1042,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1043,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1044,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1045,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1046,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1047,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1048,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1049,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1050,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1051,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1052,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1053,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1054,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1055,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1056,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1057,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1058,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1059,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1060,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1061,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1062,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1063,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1064,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1065,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1066,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1067,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1068,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1069,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1070,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1071,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1072,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1073,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1074,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1075,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1076,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1077,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1078,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1079,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1080,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1081,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1082,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1083,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1084,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1085,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1086,5,0.67,3,0.5,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
1087,5,0.47,3,1,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
1088,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1089,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1090,5,0.67,3,1,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1091,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1092,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1093,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1094,5,0.67,3,1,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1095,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1096,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
1097,5,1,3,0.33,8,0.61,12S ribosonal RNA,12S ribosonal RNA,960
1098,5,0.67,3,0.33,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
1099,5,0.4,3,0.33,8,0.44,12S ribosonal RNA,12S ribosonal RNA,960
1100,5,1,3,0.5,8,0.78,12S ribosonal RNA,12S ribosonal RNA,960
1101,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1102,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1103,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1104,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
1105,5,1,3,1,8,1,12S ribosonal RNA,12S ribosonal RNA,960
